id,brand,category,cluster,fullText,normalizedTdInf,previewText,state,tdIdf,title,url
33995219,nos,"OPERADORAS DE TV, NET E TELEFONE",1,dia 25 11 19 liguei apoio cliente esclarecer lançamentos fatura atendente aconselhou alterar tarifário pois pagar valor alto serviço disponível induziu mudar plano wts alegando internet ilimitada poderia cancelar cartão ilimitado utilizo hotspot valor base conta baixo além várias outras vantagens acreditando honestidade atendente autorizei mudança 4 números vinculados plano porém chegaram 4 novos cartões morada liguei perceber deveria proceder mudança fiquei surpreso outro atendente disse todas letras vítima falcatrua parte atendente anterior verdade acrescentou 4 novos cartões conta intenção ganhar comissão deixou vinculado total 8 números telefônicos ser faturado praticamente dobrando valor mensal pagar disse verdade informação atendente anterior passou novos cartões plano dados ilimitados mentiras enganações fim novo atendente cancelou tudo havia sido feito avisou próxima conta poderá vir cobrança fraudulenta caso ligar novamente solicitar nota crédito absurdo,"[ 0.22344594  0.04218996 -0.56564526 -0.37904713  1.02570064  0.34259435
 -0.48286708 -0.39350305 -0.53793917 -0.37898096 -0.58601909 -0.37169838
 -0.58601909 -0.36674343  0.44475805 -0.41894466 -0.44218856  0.54232614
  0.43907829  0.65602424 -0.38760127  2.46597649 -0.35306336 -0.47434165
 -0.54873968 -0.40792201 -0.51951904  0.6885093  -0.48926145 -0.52572955
 -0.25784103 -0.27848628 -0.25898489 -0.37531516 -0.3480246  -0.4571444
 -0.43178777  0.94143768 -0.42609412  1.22923278 -0.55167728 -0.52681405
 -0.58042949 -0.48575205 -0.4662524  -0.53074489 -0.36760731 -0.43037564
 -0.50980311 -0.43037564 -0.44671889 -0.35107016 -0.18676883 -0.27462519
 -0.30618622  1.14681084  1.41212616 -0.30618622 -0.31258292 -0.3266793
 -0.39697298 -0.30332971 -0.49467957  0.52270685 -0.46773246 -0.42486725
 -0.27430061 -0.24483886  1.59654347 -0.26432744 -0.44651646 -0.23478691
  1.36544869 -0.47304992  1.25751537  1.59654347  2.88762788 -0.25036702
 -0.23478691 -0.34011944 -0.42511515 -0.42511515 -0.40305691 -0.45124263
 -0.34011944 -0.30844355  1.24710462 -0.32084447 -0.26069362 -0.40347329
 -0.32084447  3.4098561  -0.24889135 -0.33333333 -0.25458754 -0.40347329
  0.9742446  -0.33333333 -0.40347329 -0.36041653]",dia 25 11 19 liguei apoio cliente esclarecer lançamentos fatura atendente aconselhou alterar tarifário pois pagar,Aguarda resposta,"[-0.47062983 -0.09953567  0.          0.          1.14938833  0.63742992
  0.          0.          0.          0.          0.          0.
  0.          0.          0.95935802  0.          0.          1.
  1.0848889   1.0848889   0.          3.52526012  0.          0.
  0.          0.          0.          1.4288433   0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.73696559  0.          1.73696559  0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.95935802  1.95935802  0.          0.          0.
  0.          0.          0.          2.04182018  0.          0.
  0.          0.          2.12928302  0.          0.          0.
  2.12928302  0.          2.12928302  2.12928302  4.25856603  0.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.22239242  0.          0.          0.
  0.          6.96578428  0.          0.          0.          0.
  2.32192809  0.          0.          0.        ]",falcatrua,https://portaldaqueixa.com/brands/nos/complaints/nos-falcatrua-33995219
33987419,nos,"OPERADORAS DE TV, NET E TELEFONE",1,boa noite venho meio reclamar péssimo serviço prestado contractei dia 5 out desde primeiro dia vieram instalar ficou funcionar bem inúmeros contactos feitos apoio cliente marcaram 3 agendamentos técnicos todos qualquer resultado porque problema continuou último tecnico detectou problema exterior desde aí pediu 3 vezes virem resolver polícia porque assim necessário todas vezes cancelado pedido exclarecimento porque ninguém sabia responder loja call center fiz inúmeras reclamações desde mau atendimento chamada falta resolução problema falta competência tecnicos todas reclamações nenhuma sortiu efeito vergonha pedi cancelamento dizeram iam cancelar marcaram dia adivinhem competentes porque ainda cancelaram,"[ 0.22344594 -1.13912897 -0.56564526 -0.37904713 -0.51836484  0.34259435
 -0.48286708 -0.39350305  2.21735902  0.28423572  0.46581005  0.29545256
 -0.58601909 -0.36674343 -0.47092028 -0.41894466 -0.44218856 -0.54232614
 -0.39161037 -0.5851027  -0.38760127 -0.42706855 -0.35306336 -0.47434165
  0.87391876  3.8223803   0.82738218 -0.4068464  -0.48926145 -0.52572955
 -0.25784103  0.56908067 -0.25898489 -0.37531516 -0.3480246  -0.4571444
 -0.43178777 -0.40347329 -0.42609412  1.22923278 -0.55167728 -0.52681405
  3.28910046 -0.48575205  1.16563101 -0.53074489  0.91901828  4.32640775
 -0.50980311  2.74081329 -0.44671889 -0.35107016 -0.18676883 -0.27462519
 -0.30618622 -0.39697298 -0.4888129  -0.30618622 -0.31258292 -0.3266793
 -0.39697298 -0.30332971 -0.49467957 -0.16766069 -0.46773246  1.32458613
 -0.27430061 -0.24483886 -0.47304992 -0.26432744 -0.44651646 -0.23478691
 -0.40457739 -0.47304992  1.25751537 -0.47304992 -0.37259715 -0.25036702
 -0.23478691 -0.34011944 -0.42511515 -0.42511515 -0.40305691  1.6545563
  1.24710462 -0.30844355 -0.34011944 -0.32084447 -0.26069362 -0.40347329
 -0.32084447 -0.24356115 -0.24889135  1.33333333 -0.25458754 -0.40347329
 -0.24356115 -0.33333333  3.63125963 -0.36041653]",boa noite venho meio reclamar péssimo serviço prestado contractei dia 5 out desde primeiro dia vieram instalar ficou,Aguarda resposta,"[-0.47062983 -0.29860702  0.          0.          0.          0.63742992
  0.          0.          2.31519304  0.80735492  0.8438808   0.8438808
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.37439551  5.49758206  1.37439551  0.          0.          0.
  0.          1.60572106  0.          0.          0.          0.
  0.          0.          0.          1.73696559  0.          0.
  3.47393119  0.          1.80735492  0.          1.80735492  5.64406651
  0.          3.76271101  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          2.04182018
  0.          0.          0.          0.          0.          0.
  0.          0.          2.12928302  0.          0.          0.
  0.          0.          0.          0.          0.          2.22239242
  2.22239242  0.          0.          0.          0.          0.
  0.          0.          0.          2.32192809  0.          0.
  0.          0.          4.64385619  0.        ]",sucessão erros,https://portaldaqueixa.com/brands/nos/complaints/nos-uma-sucessao-de-erros-33987419
33983319,nos,"OPERADORAS DE TV, NET E TELEFONE",1,bom dia recebi sms número identifica n donde recebo informação sobre fatura móvel nesta sms refere link fiquei 3 lugar devido sorteio aniversário link direcciona site encomenda vez remete subscrição parceria s,"[ 0.80275022  0.04218996 -0.56564526 -0.37904713 -0.51836484 -0.61666984
 -0.48286708 -0.39350305 -0.53793917 -0.37898096 -0.58601909 -0.37169838
 -0.58601909  0.30883657 -0.47092028 -0.41894466 -0.44218856 -0.54232614
 -0.39161037 -0.5851027  -0.38760127 -0.42706855 -0.35306336 -0.47434165
 -0.54873968 -0.40792201 -0.51951904 -0.4068464  -0.48926145 -0.52572955
 -0.25784103 -0.27848628 -0.25898489 -0.37531516 -0.3480246  -0.4571444
 -0.43178777  0.94143768 -0.42609412 -0.52681405 -0.55167728 -0.52681405
  1.35433548 -0.48575205 -0.4662524  -0.53074489 -0.36760731 -0.43037564
 -0.50980311 -0.43037564 -0.44671889 -0.35107016 -0.18676883  0.79336166
 -0.30618622 -0.39697298  1.41212616 -0.30618622 -0.31258292 -0.3266793
 -0.39697298 -0.30332971 -0.49467957 -0.16766069 -0.46773246 -0.42486725
 -0.27430061 -0.24483886 -0.47304992 -0.26432744 -0.44651646 -0.23478691
 -0.40457739 -0.47304992 -0.37259715 -0.47304992 -0.37259715 -0.25036702
 -0.23478691 -0.34011944  1.55875555 -0.42511515 -0.40305691 -0.45124263
 -0.34011944 -0.30844355 -0.34011944 -0.32084447 -0.26069362 -0.40347329
 -0.32084447 -0.24356115 -0.24889135 -0.33333333 -0.25458754 -0.40347329
 -0.24356115 -0.33333333 -0.40347329 -0.36041653]",bom dia recebi sms número identifica n donde recebo informação sobre fatura móvel nesta sms refere link fiquei 3,Aguarda resposta,"[ 0.         -0.09953567  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.8813555   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.73696559  0.          0.          0.          0.
  1.73696559  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.95935802
  0.          0.          1.95935802  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.22239242  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",mensagem,https://portaldaqueixa.com/brands/nos/complaints/nos-mensagem-1-33983319
33977719,nos,"OPERADORAS DE TV, NET E TELEFONE",1,desde agosto venho reportar através email empresarial empresas nosempresas pt irregularidades facturação devido relação trafego dados regularmente recebo mensagens telemóveis empresa dar conta ultrapassamos limite dados verdade iniciar mês deveria ter ainda plafon considerável 10gb além confirmo app disponibilizam facto ainda todo quase todo plafon dados contrariando mensagens recebo qualquer formas chegada factura vêm valores absurdos trafego dados correspondem realidade modo ignoram totalmente contactos prova faço irregularidade pago sempre facturas tempo reclamando notas crédito volvidas 3 facturas valores irregulares notas crédito considerar tampouco resposta contactei apoio tecnico através 16100 operadora atendeu ouviu reclamação deixou espera breves minutos simplesmente regressa contacto dizendo facto verificado ultrapassado limite dados portanto aqui proposta fazer actualização tarifário interrompi imediato dizendo ali resolver problema facturação indevida aproveitassem erro vender re fidelizar ajudaram negligenciaram reclamações fiz ainda quiseram vender novo pacote dados,"[ 0.80275022  0.63284943 -0.56564526  0.17372993 -0.51836484 -0.61666984
 -0.48286708 -0.39350305  0.38049356 -0.37898096  2.56946834 -0.37169838
  0.46581005 -0.36674343 -0.47092028 -0.41894466  0.44218856 -0.54232614
 -0.39161037 -0.5851027  -0.38760127 -0.42706855 -0.35306336 -0.47434165
  0.87391876 -0.40792201 -0.51951904 -0.4068464  -0.48926145 -0.52572955
 -0.25784103 -0.27848628 -0.25898489  0.81886943 -0.3480246  -0.4571444
 -0.43178777 -0.40347329 -0.42609412  1.22923278 -0.55167728  1.22923278
  1.35433548 -0.48575205  1.16563101 -0.53074489 -0.36760731  1.15521882
  1.36841887 -0.43037564 -0.44671889 -0.35107016 -0.18676883 -0.27462519
 -0.30618622 -0.39697298 -0.4888129  -0.30618622 -0.31258292 -0.3266793
  1.14681084 -0.30332971  1.5422363  -0.16766069  1.45822474  1.32458613
 -0.27430061 -0.24483886 -0.47304992 -0.26432744 -0.44651646 -0.23478691
 -0.40457739 -0.47304992 -0.37259715  1.59654347 -0.37259715 -0.25036702
 -0.23478691 -0.34011944 -0.42511515 -0.42511515 -0.40305691  1.6545563
 -0.34011944 -0.30844355 -0.34011944 -0.32084447 -0.26069362 -0.40347329
 -0.32084447  0.9742446  -0.24889135 -0.33333333 -0.25458754  1.61389317
  7.06327336 -0.33333333 -0.40347329 -0.36041653]",desde agosto venho reportar através email empresarial empresas nosempresas pt irregularidades facturação devido relação,Aguarda resposta,"[ 0.          0.          0.          0.54432052  0.          0.
  0.          0.          0.77173101  0.          2.53164239  0.
  0.8438808   0.          0.          0.          1.          0.
  0.          0.          0.          0.          0.          0.
  1.37439551  0.          0.          0.          0.          0.
  0.          0.          0.          1.6698514   0.          0.
  0.          0.          0.          1.73696559  0.          1.73696559
  1.73696559  0.          1.80735492  0.          0.          1.8813555
  1.8813555   0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  1.95935802  0.          2.04182018  0.          2.04182018  2.04182018
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          2.12928302  0.          0.
  0.          0.          0.          0.          0.          2.22239242
  0.          0.          0.          0.          0.          0.
  0.          2.32192809  0.          0.          0.          2.32192809
 13.93156857  0.          0.          0.        ]",irregularidades factura,https://portaldaqueixa.com/brands/nos/complaints/nos-irregularidades-na-factura-33977719
33950819,nos,"OPERADORAS DE TV, NET E TELEFONE",0,bom dia quero aqui queixar serviços comunicaçoes enganada mal informada parte senhores trabalham empresa vivemos novo mundo 2 filhos escola precisei ter internet casa procurei saber melhor vodafone meo cada vendeu peixe dito melhor porque tratava fibra etc sincero entendo nada visto altura vivia vila marim rua padre antónio augusto machado pois disponha 100 fibra todo pais havia vivia apartamento arrendado fiz ver poderia ter desocupar casa caso senhorio assim deseja vez garantido havia 100 portugal chegaram ate mostrar mapa circula aí cheio pontinhos brancos mapa vermelho reconheço analfabeto assunto confiei acabando assim contratar ditos serviços tv tv internet fixa ate aí tudo bem fiquei fidelizado 2 amas entretanto avisado contrato arrendamento renovado procurei casa comprei própria casa tratei informar tv disseram pedir fazerem mudança aparelhos mês antes mudar casa dirigi então loja mudança aparelhos feita nova residência nessa mesma loja informada dispunham fibra local onde comprei casa sedielos pergunta agora dito podia cancelar rescindir contrato justa causa visto havia maneira nenhuma possibilidade usufruir serviço mesma qualidade pois sedielos mal ha rede perguntei varias vezes certeza dito sim varias vezes sim agora pergunto culpa realmente aparelhos iam funcionar faria sentido leva los fazer mudança nova casa fiz tal m disseram loja informei passar enviando comprovativo nova morada escrevi carta esclarecendo situação enviei carta registada aviso receção poder fim então tal contrato obrigada usufruir serviço menor qualidade culpa aqui nova residência fibra ainda falei vários técnicos mesma empresa via telefone disseram tudo esclarecido sido posto fim contrato ainda nota credito receber 9 mandaram entregar aparelhos entreguei mesmos aceites mesma loja onde tratado tudo entretanto qualquer problema agora duvida porque continuo ser ameaçado tribunais continuo ser ameaçado divida 223 incumprimento contratual quero aqui queixar ja fiz varias chamadas operadora varias vezes dito operadores serviço tudo resolvido preocupar continuo ser chateado carta email sms ameaças visto nada esclarecer fazer prova escrevo pedi operadora telefonica registo todas chamadas agora irei pedir á escrito através advogado ouvirmos gravaçao todas chamadas feitas esclarecer assunto ainda ontem chegou mim carta ameaça tribunais prazo pagar ate ontem dia 26 11 carta chegou mãos final horário escolar 18 30 através filho 12 anão sei quanto tempo andou perdida sei trazia morada residência anterior moro 5 meses vizinho antigo fez favor entregar miúdo caso esclareçam situação rápido possível disposto ir últimas consequências assunto pedro vedor,"[-0.93516263 -0.5484695   1.87098048  0.726507    0.2536679  -0.61666984
 -0.48286708  0.88766968  0.38049356  2.27388578  2.56946834 -0.37169838
  1.51763919  0.30883657  0.44475805  5.28335763  1.32656569  2.71163072
  2.93114428  1.89715119  1.30815427 -0.42706855  1.29456567  1.73925271
 -0.54873968  1.70722915  2.17428341  1.783865    0.82798092 -0.52572955
  1.99826795 -0.27848628 -0.25898489 -0.37531516  4.08137938 -0.4571444
  2.31595258 -0.40347329  5.25516077 -0.52681405  1.287247   -0.52681405
 -0.58042949 -0.48575205  1.16563101 -0.53074489  0.91901828 -0.43037564
  1.36841887  4.32640775 -0.44671889  4.82259533  0.50132687 -0.27462519
  0.88453796  1.14681084 -0.4888129  -0.30618622  2.11861757 -0.3266793
  1.14681084 -0.30332971 -0.49467957 -0.16766069 -0.46773246  4.82349289
  0.85517248 -0.24483886 -0.47304992 -0.26432744  1.50699304 -0.23478691
 -0.40457739  1.59654347  1.25751537  1.59654347 -0.37259715 -0.25036702
 -0.23478691 -0.34011944 -0.42511515 -0.42511515  3.35880759 -0.45124263
 -0.34011944 -0.30844355  1.24710462 -0.32084447 -0.26069362 -0.40347329
 -0.32084447 -0.24356115  2.24002212 -0.33333333 -0.25458754  3.63125963
 -0.24356115 -0.33333333 -0.40347329  5.46169668]",bom dia quero aqui queixar serviços comunicaçoes enganada mal informada parte senhores trabalham empresa,Aguarda resposta,"[-1.41188948 -0.19907135  0.42766082  1.08864103  0.57469417  0.
  0.          1.40603652  0.77173101  3.22941969  2.53164239  0.
  1.6877616   0.8813555   0.95935802  6.71550611  2.          3.
  4.33955559  2.1697778   2.25856603  0.          2.44478484  2.44478484
  0.          2.74879103  2.74879103  2.8576866   1.4288433   0.
  4.63296155  0.          0.          0.          6.67940559  0.
  3.3397028   0.          6.94786238  0.          1.73696559  0.
  0.          0.          1.80735492  0.          1.80735492  0.
  1.8813555   5.64406651  0.          7.52542201  1.8813555   0.
  1.95935802  1.95935802  0.          0.          3.91871603  0.
  1.95935802  0.          0.          0.          0.          6.12546053
  2.04182018  0.          0.          0.          2.12928302  0.
  0.          2.12928302  2.12928302  2.12928302  0.          0.
  0.          0.          0.          0.          4.44478484  0.
  0.          0.          2.22239242  0.          0.          0.
  0.          0.          4.64385619  0.          0.          4.64385619
  0.          0.          0.          7.2865299 ]",rescisão contrato justa causa,https://portaldaqueixa.com/brands/nos/complaints/nos-rescisao-de-contrato-por-justa-causa-8-33950819
33947219,nos,"OPERADORAS DE TV, NET E TELEFONE",1,dia 22 novembro pedi acrescentar 1 cartão telemóvel á conta pertencia anteriormente conta entretanto desactivada desactivaram conta desactivado numero falta informação desactivaram serviço pois supostamente ficaria livre infomaram activar novamente 48 horas passados 5 dias continua desactivado pedido feito acrescentar á conta numero sr fabio dias contactado dia 25 onde disse cartão ficaria associado á conta 24 horas querendo fazer brilharete ainda infomou conseguiria antes ridiculo nada aconteceu ontem dia 26 liguei 3 vezes meia hora ninguém consegui resolver tema pessoa atendeu telefone identificou empresa sr victor informou pessoa tratou tema iria ligar sr fabio dias ligou passadas 24 horas ligou hoje verifico associado á conta numero faço ideia pedido associar pessoa numero pedido recebeu sms dizer resolvido chamadas valor 9 9 cent minuto pacote 1500 minutos gratis empresa triste irresponsável existe sabem dizem ligamos todos mencionam coisa diferente falam mal colegas lojas pois dizem têm informações verificado contrário demora eternidade fazer alguma coisa contrato aceitei dia 22 novembro deve ser considerado invalido pois serviço ativado tal comunicado próxima fatura vier data partir dia 22 irei comocar processo sr fabio silva desactivarei justa causa todos serviços têm muitos auma verdadeira tristeza caso mensagem breve resposta ainda hoje escreverei reclamação livro sede verdade fica aqui lado entanto nunca têm sistema,"[-0.35585835 -2.3204479   0.04351117 -0.37904713 -0.51836484 -0.61666984
 -0.48286708 -0.39350305 -0.53793917 -0.37898096  1.51763919 -0.37169838
  1.51763919 -0.36674343 -0.47092028 -0.41894466  1.32656569  0.54232614
 -0.39161037 -0.5851027   0.4602765   0.53727979  0.47075115 -0.47434165
  0.87391876 -0.40792201 -0.51951904  2.8792207   0.82798092  4.07440398
 -0.25784103  2.26421458 -0.25898489 -0.37531516 -0.3480246   0.99740596
  0.94208241  0.94143768 -0.42609412 -0.52681405 -0.55167728 -0.52681405
  1.35433548 -0.48575205 -0.4662524   3.18446935 -0.36760731 -0.43037564
 -0.50980311  1.15521882 -0.44671889 -0.35107016 -0.18676883 -0.27462519
 -0.30618622 -0.39697298  1.41212616  0.88453796 -0.31258292  3.48457924
 -0.39697298 -0.30332971  1.5422363   1.21307438  1.45822474 -0.42486725
 -0.27430061 -0.24483886  1.59654347 -0.26432744  1.50699304 -0.23478691
  1.36544869 -0.47304992 -0.37259715 -0.47304992  1.25751537 -0.25036702
 -0.23478691  2.83432867 -0.42511515 -0.42511515 -0.40305691 -0.45124263
 -0.34011944 -0.30844355 -0.34011944 -0.32084447 -0.26069362 -0.40347329
 -0.32084447  7.06327336 -0.24889135  3.         -0.25458754 -0.40347329
 -0.24356115 -0.33333333  1.61389317 -0.36041653]",dia 22 novembro pedi acrescentar 1 cartão telemóvel á conta pertencia anteriormente conta entretanto desactivada,Aguarda resposta,"[-0.94125965 -0.49767837  0.1069152   0.          0.          0.
  0.          0.          0.          0.          1.6877616   0.
  1.6877616   0.          0.          0.          2.          1.
  0.          0.          1.12928302  1.17508671  1.22239242  0.
  1.37439551  0.          0.          4.2865299   1.4288433   4.63296155
  0.          4.81716318  0.          0.          0.          1.6698514
  1.6698514   1.73696559  0.          0.          0.          0.
  1.73696559  0.          0.          3.61470984  0.          0.
  0.          1.8813555   0.          0.          0.          0.
  0.          0.          1.95935802  1.95935802  0.          5.87807405
  0.          0.          2.04182018  4.08364035  2.04182018  0.
  0.          0.          2.12928302  0.          2.12928302  0.
  2.12928302  0.          0.          0.          2.12928302  0.
  0.          4.44478484  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         13.93156857  0.          4.64385619  0.          0.
  0.          0.          2.32192809  0.        ]",novo cartão telemóvel pacote,https://portaldaqueixa.com/brands/nos/complaints/nos-novo-cartao-telemovel-no-pacote-33947219
33942019,nos,"OPERADORAS DE TV, NET E TELEFONE",1,desde passado dia 24 novembro 2019 encontro serviço residencial disponho pacote tv net voz nenhum serviço funciona 4 dias seguidos contactei linha serie vezes cada contacto dado sla resolução diferente aberto processo análise recebi resposta sms tratava anomalia zona situação supostamente ficaria resolvida mede 24 h sucessivamente contacto linha apoio reforçar necessidade resolução sucessivamente garante datas horas resolução momento correspondem realidade além custo chamada custo associado serviço pago serviço prestado,"[-1.51446691  0.04218996 -0.56564526 -0.37904713 -0.51836484 -0.61666984
  0.26825949  0.24708331 -0.53793917 -0.37898096 -0.58601909  0.29545256
 -0.58601909 -0.36674343 -0.47092028 -0.41894466 -0.44218856 -0.54232614
 -0.39161037 -0.5851027  -0.38760127 -0.42706855 -0.35306336 -0.47434165
 -0.54873968 -0.40792201 -0.51951904 -0.4068464  -0.48926145  1.00764829
  0.4941953  -0.27848628 -0.25898489  2.01305402 -0.3480246  -0.4571444
 -0.43178777 -0.40347329 -0.42609412  1.22923278 -0.55167728 -0.52681405
 -0.58042949 -0.48575205 -0.4662524  -0.53074489 -0.36760731  1.15521882
 -0.50980311  1.15521882 -0.44671889 -0.35107016 -0.18676883 -0.27462519
 -0.30618622 -0.39697298 -0.4888129  -0.30618622 -0.31258292  0.94374021
 -0.39697298 -0.30332971  1.5422363  -0.16766069 -0.46773246 -0.42486725
 -0.27430061 -0.24483886 -0.47304992 -0.26432744 -0.44651646 -0.23478691
 -0.40457739 -0.47304992 -0.37259715 -0.47304992 -0.37259715 -0.25036702
 -0.23478691 -0.34011944  1.55875555 -0.42511515 -0.40305691 -0.45124263
 -0.34011944 -0.30844355 -0.34011944 -0.32084447 -0.26069362  1.61389317
 -0.32084447 -0.24356115 -0.24889135 -0.33333333 -0.25458754 -0.40347329
 -0.24356115  3.         -0.40347329 -0.36041653]",desde passado dia 24 novembro 2019 encontro serviço residencial disponho pacote tv net voz nenhum serviço funciona 4,Aguarda resposta,"[-1.8825193  -0.09953567  0.          0.          0.          0.
  0.63742992  0.70301826  0.          0.          0.          0.8438808
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.54432052
  1.54432052  0.          0.          3.3397028   0.          0.
  0.          0.          0.          1.73696559  0.          0.
  0.          0.          0.          0.          0.          1.8813555
  0.          1.8813555   0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.95935802
  0.          0.          2.04182018  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          2.22239242  0.          0.          0.
  0.          0.          0.          0.          0.          2.32192809
  0.          0.          0.          0.          0.          0.
  0.          4.64385619  0.          0.        ]",falha serviço,https://portaldaqueixa.com/brands/nos/complaints/nos-falha-de-servico-9-33942019
33932319,nos,"OPERADORAS DE TV, NET E TELEFONE",1,após meses meses reclamações através apoio cliente devido falta rede móvel falta rerde wifi dito resolver problema rede móvel colocar telemóvel dentro casa modo rede 2g realmente feito sucesso resolver problema rede wifi colocar retificador sinal dariam garantia apenas aparelho funcionasse comprei retificador sinal programei colocando uso porém melhorias recentemente liguei apoio cliente fazer reclamação ambas redes dito parte colaborador viriam instalar retificador sinal após 8 dias contacto entidade relação rede móvel nada poderia ser feito vez localidade rede móvel quase nula razão poderia rescindir contrato hoje voltei contactar vez consigo conectar wifi podem solucionar problema vez sistema encontra baixo desta vez posso rescindir contrato justa causa retificador sinal iria resolver rede móvel afirmação rir pode nomes pessoas fizeram afirmações,"[ 0.80275022  0.63284943  0.65266761 -0.37904713 -0.51836484  1.30185855
 -0.48286708 -0.39350305  2.21735902 -0.37898096 -0.58601909 -0.37169838
 -0.58601909  2.3355766  -0.47092028  0.39566995  0.44218856  0.54232614
 -0.39161037 -0.5851027  -0.38760127 -0.42706855 -0.35306336 -0.47434165
  3.71923564 -0.40792201 -0.51951904 -0.4068464  -0.48926145  1.00764829
 -0.25784103 -0.27848628 -0.25898489  0.81886943 -0.3480246  -0.4571444
  0.94208241 -0.40347329 -0.42609412  2.9852796   3.12617128 -0.52681405
 -0.58042949 -0.48575205 -0.4662524   1.32686223 -0.36760731 -0.43037564
 -0.50980311 -0.43037564 -0.44671889  2.23576259 -0.18676883 -0.27462519
 -0.30618622  1.14681084 -0.4888129  -0.30618622 -0.31258292 -0.3266793
 -0.39697298 -0.30332971 -0.49467957 -0.16766069  1.45822474 -0.42486725
 -0.27430061  0.76332116  3.66613686  4.36140276 -0.44651646 -0.23478691
 -0.40457739 -0.47304992 -0.37259715 -0.47304992 -0.37259715 -0.25036702
 -0.23478691 -0.34011944 -0.42511515 -0.42511515 -0.40305691 -0.45124263
 -0.34011944 -0.30844355 -0.34011944 -0.32084447 -0.26069362 -0.40347329
 -0.32084447 -0.24356115 -0.24889135 -0.33333333 -0.25458754 -0.40347329
 -0.24356115 -0.33333333  3.63125963 -0.36041653]",após meses meses reclamações através apoio cliente devido falta rede móvel falta rerde wifi dito resolver problema,Aguarda resposta,"[0.         0.         0.21383041 0.         0.         1.27485984
 0.         0.         2.31519304 0.         0.         0.
 0.         3.52542201 0.         0.95935802 1.         1.
 0.         0.         0.         0.         0.         0.
 4.12318654 0.         0.         0.         0.         1.54432052
 0.         0.         0.         1.6698514  0.         0.
 1.6698514  0.         0.         3.47393119 3.47393119 0.
 0.         0.         0.         1.80735492 0.         0.
 0.         0.         0.         3.76271101 0.         0.
 0.         1.95935802 0.         0.         0.         0.
 0.         0.         0.         0.         2.04182018 0.
 0.         2.04182018 4.25856603 8.51713207 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         4.64385619 0.        ]",falta rede móvel rede wi fi,https://portaldaqueixa.com/brands/nos/complaints/nos-falta-de-rede-movel-e-rede-wi-fi-33932319
